product_code,product_name,brand,store,url,image_url,price,original_price,currency,in_stock,product_description,categories,specs
WD23PURZ,"WD 2TB Purple Surveillance Internal Hard Drive HDD 64 MB Cache 3.5"" SATA",Western Digital ,City Center,https://citycenter.jo/western-digital-2tb-purple-surveillance-internal-hard-drive-hdd-64-mb-cache-3-5-sata,https://image.citycenter.jo/cache/catalog/002024/12024/2PUP2-1200x1200.jpg,119.0,,JOD,True,"Built for 24/7, always-on, high-definition security systems. With a supported workload rate of up to 180 TB/yr and support for up to 64 cameras, WD Purple drives are optimized for surveillance systems.
WD Purple surveillance hard drives are built for compatibility with chassis and chip set manufacturers for seamless integration into your new or existing video surveillance system.
With support for up to 64 surveillance cameras per hard drive, WD Purple gives you the flexibility to upgrade and expand your security system in the future.
WD Purple Surveillance hard drives are designed for high temperature, always-on, surveillance security systems to help ensure reliability and quality video play back when you need it most.","{'USB Flash Drive', 'Computer Hardware', 'Internal / External HDDs', 'Memory Card', 'NAS ( Network Storage )', 'Hard Drive Enclosures', 'Gaming', 'SSD ( Solid State Drive )', 'SSDs ( Solid State Drive )', 'Storage', 'Blu-ray / DVD Drives'}","{'Manufacturers Link': 'https://www.westerndigital.com/products/internal-drives/wd-purple-sata-hdd?sku=WD23PURZ', 'Series': 'Purple', 'Capacity': '2 TB', 'Interface': 'SATA 6.0Gb/s', 'RPM': '5400 RPM', 'Form Factor': '3.5""', 'Warranty': '1 Year'}"
SEDC600M/7680G,"Kingston DC600M 7.68TB Enterprise-Class Enterprise-class For Data Center & Server 2.5"" SATA SSD",Kingston ,City Center,https://citycenter.jo/kingston-dc600m-7-68tb-enterprise-class-enterprise-class-for-data-center-server-2-5-sata-ssd,https://image.citycenter.jo/cache/catalog/002023/122023/768TB-1200x1200.jpg,1849.0,,JOD,True,"Kingston’s DC600M SSD is a fourth-generation data center SATA 3.0, 6Gbps SSD with 3D TLC NAND intended for “mixed use” workloads. The DC600M is suited for use in high-volume rack-mount servers and includes hardware-based on-board PLP. Via power loss capacitors, DC600M protects data against unexpected power failure to reduce the possibility of data loss and ensure that the drive will successfully re-initialise on the next power-up of the system. DC600M is designed to deliver latency and IOPS consistency for system integrators, hyperscale data centers and cloud service providers.
Capacities available from 480GB-7680GB1 to meet your data storage requirements.
Optimised to meet the high demands of server RAID applications with low latency and IO consistency as the key design criteria.
Power loss capacitors to protect user data against unexpected power loss and enhance performance.
Optimised performance predictability to meet service-level agreements (SLAs).","{'USB Flash Drive', 'Computer Hardware', 'Internal / External HDDs', 'Memory Card', 'NAS ( Network Storage )', 'Hard Drive Enclosures', 'Gaming', 'SSD ( Solid State Drive )', 'SSDs ( Solid State Drive )', 'Storage', 'Blu-ray / DVD Drives'}","{'Manufacturers Link': 'https://www.kingston.com/en/ssd/dc600m-data-center-solid-state-drive', 'Series': 'DC600M', 'Capacity': '7.68 TB', 'Interface': 'SATA III', 'Form Factor': '2.5""', 'Max Sequential Read': 'Up to 560 MBps', 'Max Sequential Write': 'Up to 530 MBps', 'Warranty': '1 Years'}"
WD40EFPX,Western Digital 4TB WD Red Plus NAS Internal Hard Drive HDD 5400 RPM 256MB Cache,Western Digital ,City Center,https://citycenter.jo/western-digital-4tb-wd-red-plus-nas-internal-hard-drive-hdd-5400-rpm-256mb-cache,https://image.citycenter.jo/cache/catalog/002023/92023/4redplus-1200x1200.jpg,210.0,,JOD,True,"Designed for small or medium-sized businesses ideal for archiving and sharing with up to 14TB and built for up to 8-bays.
Packed with power to handle the small- to medium-sized business NAS environments and increased workloads for SOHO customers, WD Red Plus is ideal for archiving and sharing, as well as RAID array rebuilding on systems using ZFS and other file systems.
Stream, backup, share, and organize your digital content with a NAS and WD Red Plus drives designed to effortlessly share content with the devices at your home or business. NASware 3.0 technology increases your drives’ compatibility with your existing network and devices. For larger businesses with up to 24-bays, count on WD Red Pro drives to deliver exceptional performance.
Since your NAS system is always on, a reliable drive is essential. With an MTBF of up to 1 million hours, the WD Red Plus drive with NASware 3.0 technology is designed for the 24/7 environment.
Western Digital, the Western Digital logo, and WD Red are registered marks or marks of Western Digital Corporation or its affiliates in the US and/or other countries. NVMe is a registered mark of NVM Express, Inc. All other marks are the property of their respective owners.","{'USB Flash Drive', 'Computer Hardware', 'Internal / External HDDs', 'Memory Card', 'NAS ( Network Storage )', 'Hard Drive Enclosures', 'Gaming', 'SSD ( Solid State Drive )', 'SSDs ( Solid State Drive )', 'Storage', 'Blu-ray / DVD Drives'}","{'Manufacturers Link': 'https://shop.westerndigital.com/products/internal-drives/wd-red-sata-hdd#WD20EFAX', 'Series': 'Red', 'Capacity': '4 TB', 'Interface': 'SATA 6.0Gb/s', 'RPM': '5400 RPM', 'Form Factor': '3.5""', 'Warranty': '1 Year'}"
DS223j,Synology DiskStation DS223j 2-Bay Diskless NAS w/ Realtek RTD1619B 4-Core CPU & 1GB DDR4 RAM,Synology,City Center,https://citycenter.jo/synology-diskstation-ds223j-2-bay-diskless-nas-w-realtek-rtd1619b-4-core-cpu-1gb-ddr4-ram,https://image.citycenter.jo/cache/catalog/002023/92023/223jj-1200x1200.jpg,199.0,,JOD,True,"DS223j is an efficient one-stop solution for all your data storage and sharing needs. With two bays of storage and Synology DiskStation Manager (DSM) on board, the DS223j allows you to create a private cloud to protect your files, share your data across several devices, store security footage with intelligent video surveillance tools, and more.
Enable private cloud storage to consolidate your data scattered across devices and hard drives. Your Synology NAS can serve as a go-to platform to securely and conveniently store any type of data with comprehensive and intuitive access and management tools.
With comprehensive support for network file sharing protocols — like CIFS, AFP, NFS, FTP, and more — DiskStation allows the entire office to centralize files and collaborate on projects. Or synchronize files across multiple devices or several locations so remote teams can work together.
Stream videos natively to a Smart TV, or to a media player such as Apple TV, AirPlay, Android TV, Chromecast, Samsung TV, Amazon Fire TV, or any other DLNA/UPnP-compatible devices. For mobile devices, you can stream or download videos to Android, iOS, and Windows Phone.
Maintain control of your data and ensure your files are safe with Synology. We provide secure, reliable, and affordable solutions that make it easy to backup files for all your devices and protect yourself from accidental data loss. Compatible with all major OS, including Windows, Mac, and Linux.
Protect your premises with Synology's reliable and intuitive video management system (VMS) solution. Surveillance Station transforms your NAS into a powerful NVR with intelligent monitoring and robust management features for flexible deployment scenarios.","{'USB Flash Drive', 'Computer Hardware', 'Internal / External HDDs', 'Memory Card', 'NAS ( Network Storage )', 'Hard Drive Enclosures', 'Gaming', 'SSD ( Solid State Drive )', 'SSDs ( Solid State Drive )', 'Storage', 'Blu-ray / DVD Drives'}","{'File sharing and syncing  With comprehensive support for network file sharing protocols — like CIFS, AFP, NFS, FTP, and more — DiskStation allows the entire office to centralize files and collaborate on projects. Or synchronize files across multiple devices or several locations so remote teams can work together.': 'Private cloud media server  Stream videos natively to a Smart TV, or to a media player such as Apple TV, AirPlay, Android TV, Chromecast, Samsung TV, Amazon Fire TV, or any other DLNA/UPnP-compatible devices. For mobile devices, you can stream or download videos to Android, iOS, and Windows Phone.'}"
WD60EFPX,"Western Digital 6TB WD Red Plus NAS Internal HDD 256 MB Cache 3.5""  Internal HDD",Western Digital ,City Center,https://citycenter.jo/western-digital-6tb-wd-red-plus-nas-internal-hdd-256-mb-cache-3-5-internal-hdd,https://image.citycenter.jo/cache/catalog/002023/92023/6ttplus-1200x1200.jpg,299.0,,JOD,True,"Designed for small or medium-sized businesses ideal for archiving and sharing with up to 14TB and built for up to 8-bays.
Packed with power to handle the small- to medium-sized business NAS environments and increased workloads for SOHO customers, WD Red Plus is ideal for archiving and sharing, as well as RAID array rebuilding on systems using ZFS and other file systems.
Stream, backup, share, and organize your digital content with a NAS and WD Red Plus drives designed to effortlessly share content with the devices at your home or business. NASware 3.0 technology increases your drives’ compatibility with your existing network and devices. For larger businesses with up to 24-bays, count on WD Red Pro drives to deliver exceptional performance.
Since your NAS system is always on, a reliable drive is essential. With an MTBF of up to 1 million hours, the WD Red Plus drive with NASware 3.0 technology is designed for the 24/7 environment.
Western Digital, the Western Digital logo, and WD Red are registered marks or marks of Western Digital Corporation or its affiliates in the US and/or other countries. NVMe is a registered mark of NVM Express, Inc. All other marks are the property of their respective owners.
Upgrade to WD Red Pro for up to 24-bay support","{'USB Flash Drive', 'Computer Hardware', 'Internal / External HDDs', 'Memory Card', 'NAS ( Network Storage )', 'Hard Drive Enclosures', 'Gaming', 'SSD ( Solid State Drive )', 'SSDs ( Solid State Drive )', 'Storage', 'Blu-ray / DVD Drives'}","{'Series': 'Red', 'Capacity': '6 TB', 'Interface': 'SATA 6.0Gb/s', 'RPM': '5400 RPM', 'Form Factor': '3.5""', 'Warranty': '1 Year'}"
SDSSDE81-2T00-G25,SanDisk 2TB Extreme PRO Portable SSD Up to 2000MB/s USB-C USB 3.2 Gen 2x2 - External Solid State Drive,SanDisk,City Center,https://citycenter.jo/sandisk-2tb-extreme-pro-portable-ssd-up-to-2000mb-s-usb-c-usb-3-2-gen-2x2-external-solid-state-drive,https://image.citycenter.jo/cache/catalog/002023/92023/2eext-1200x1200.jpg,359.0,,JOD,True,"Get powerful NVMe solid state performance featuring 2000MB/s** read and 2000MB/s** write speeds in a portable drive that’s reliable enough to take on any adventure.
Up to two-meter drop protection and IP55 water and dust resistance,(3) and a handy carabineer loop for securing to your belt or backpack all make this drive rugged enough to take anywhere.
Transfer speeds up to 2000MB/s** read and write
Fast transfer speeds up to 1050MB/s(4) read and 1000MB/s(4) write
Shot speeds up to 140MB/s, transfer speeds up to 200MB/s(5)
IP55 and aluminum enclosure for added durability(3)
IP55 rate for dust- & water-resistance(3)
Capture all the action with-out skipping a frame","{'USB Flash Drive', 'Computer Hardware', 'Internal / External HDDs', 'Memory Card', 'NAS ( Network Storage )', 'Hard Drive Enclosures', 'Gaming', 'SSD ( Solid State Drive )', 'SSDs ( Solid State Drive )', 'Storage', 'Blu-ray / DVD Drives'}","{'Series': 'Extreme Pro', 'Capacity': '2 TB', 'Interface': 'USB C', 'Form Factor': '2.5""', 'Max Sequential Read': 'Up to 2000 MBps', 'Warranty': '1 Year'}"
SEDC600M/3840G,"Kingston DC600M 3.84TB Enterprise-Class Enterprise-class For Data Center & Server 2.5"" SATA SSD",Kingston ,City Center,https://citycenter.jo/kingston-dc600m-3-84tb-enterprise-class-enterprise-class-for-data-center-server-2-5-sata-ssd,https://image.citycenter.jo/cache/catalog/002024/42024/DC600MM-1200x1200.jpg,929.0,,JOD,True,"Kingston’s DC600M SSD is a fourth-generation data center SATA 3.0, 6Gbps SSD with 3D TLC NAND intended for “mixed use” workloads. The DC600M is suited for use in high-volume rack-mount servers and includes hardware-based on-board PLP. Via power loss capacitors, DC600M protects data against unexpected power failure to reduce the possibility of data loss and ensure that the drive will successfully re-initialise on the next power-up of the system. DC600M is designed to deliver latency and IOPS consistency for system integrators, hyperscale data centers and cloud service providers.
Capacities available from 480GB-7680GB1 to meet your data storage requirements.
Optimised to meet the high demands of server RAID applications with low latency and IO consistency as the key design criteria.
Power loss capacitors to protect user data against unexpected power loss and enhance performance.
Optimised performance predictability to meet service-level agreements (SLAs).","{'USB Flash Drive', 'Computer Hardware', 'Internal / External HDDs', 'Memory Card', 'NAS ( Network Storage )', 'Hard Drive Enclosures', 'Gaming', 'SSD ( Solid State Drive )', 'SSDs ( Solid State Drive )', 'Storage', 'Blu-ray / DVD Drives'}","{'Manufacturers Link': 'https://www.kingston.com/en/ssd/dc600m-data-center-solid-state-drive', 'Series': 'DC600M', 'Capacity': '3840 GB', 'Interface': 'SATA III', 'Form Factor': '2.5""', 'Max Sequential Read': 'Up to 560 MBps', 'Max Sequential Write': 'Up to 530 MBps', 'Warranty': '1 Years'}"
IKLP50/128GB,Kingston Ironkey Locker+ 50 128GB Encrypted Flash Drive USB 3.2 XTS-AES Protection Multi-Password Security Options  Automatic Cloud Backup Metal Casing,Kingston ,City Center,https://citycenter.jo/kingston-ironkey-locker-50-128gb-encrypted-flash-drive-usb-3-2-xts-aes-protection-multi-password-security-options-automatic-cloud-backup-metal-casing,https://image.citycenter.jo/cache/catalog/002023/82023/IRON128-1200x1200.jpg,59.0,75.0,JOD,True,"Safeguard important data with built-in protection against BadUSB & Brute Force attacks.
Admin can reset a User password to restore User’s access to data.
Select between Complex or Passphrase password mode. Passphrases can be a numeric PIN, sentence with space characters, list of words, or even lyrics – from 10 to 64 characters long.
Access data stored on IronKey Locker+ 50 from your personal cloud storage.
Reduce failed login attempts and frustration by enabling the “eye” button to view the typed password. Use virtual keyboard to shield password entry from keyloggers and screenloggers.","{'USB Flash Drive', 'Computer Hardware', 'Internal / External HDDs', 'Memory Card', 'NAS ( Network Storage )', 'Hard Drive Enclosures', 'Gaming', 'SSD ( Solid State Drive )', 'SSDs ( Solid State Drive )', 'Storage', 'Blu-ray / DVD Drives'}","{'Series': 'Ironkey Locker+ 50', 'Capacity': '128 GB', 'Interface': 'USB 3.2', 'Form Factor': 'USB FLASH', 'Warranty': '1 Year'}"
SXS1000/2000G,Kingston XS1000 2TB High Performance Pocket-Sized External SSD USB C w/ USB-C to USB-A Cable,Kingston ,City Center,https://citycenter.jo/kingston-xs1000-2tb-high-performance-pocket-sized-external-ssd-usb-c-w-usb-c-to-usb-a-cable,https://image.citycenter.jo/cache/catalog/002023/72023/xx2000-1200x1200.jpg,219.0,,JOD,True,"Kingston’s XS1000 external SSD is an incredibly convenient file backup solution. Its sleek, compact form factor is designed to fit seamlessly into your lifestyle, allowing you to carry it anywhere with ease. Don't let its size fool you – this tiny powerhouse boasts speeds of up to 1,050MB/s1 and high capacities of up to 2TB2, providing ample speed and space to store your valuable data. With its unrivalled convenience and impressive storage capabilities, the XS1000 is your reliable companion for hassle-free file backup, ensuring your important documents, cherished memories and media files are always readily accessible. Say goodbye to bulk and hello to streamlined storage efficiency with the XS1000 external SSD.","{'USB Flash Drive', 'Computer Hardware', 'Internal / External HDDs', 'Memory Card', 'NAS ( Network Storage )', 'Hard Drive Enclosures', 'Gaming', 'SSD ( Solid State Drive )', 'SSDs ( Solid State Drive )', 'Storage', 'Blu-ray / DVD Drives'}","{'Series': 'XS1000', 'Capacity': '2 TB', 'Interface': 'USB 3.2', 'Form Factor': '2.5""', 'Max Sequential Read': 'Up to 1050 MBps', 'Warranty': '1 Year'}"
SXS1000/1000G,Kingston XS1000 1TB High Performance Pocket-Sized External SSD USB C w/ USB-C to USB-A Cable,Kingston ,City Center,https://citycenter.jo/kingston-xs1000-1tb-high-performance-pocket-sized-external-ssd-usb-c-w-usb-c-to-usb-a-cable,https://image.citycenter.jo/cache/catalog/002023/72023/xx1000-1200x1200.jpg,129.0,,JOD,True,"Kingston’s XS1000 external SSD is an incredibly convenient file backup solution. Its sleek, compact form factor is designed to fit seamlessly into your lifestyle, allowing you to carry it anywhere with ease. Don't let its size fool you – this tiny powerhouse boasts speeds of up to 1,050MB/s1 and high capacities of up to 2TB2, providing ample speed and space to store your valuable data. With its unrivalled convenience and impressive storage capabilities, the XS1000 is your reliable companion for hassle-free file backup, ensuring your important documents, cherished memories and media files are always readily accessible. Say goodbye to bulk and hello to streamlined storage efficiency with the XS1000 external SSD.","{'USB Flash Drive', 'Computer Hardware', 'Internal / External HDDs', 'Memory Card', 'NAS ( Network Storage )', 'Hard Drive Enclosures', 'Gaming', 'SSD ( Solid State Drive )', 'SSDs ( Solid State Drive )', 'Storage', 'Blu-ray / DVD Drives'}","{'Series': 'XS1000', 'Capacity': '1 TB', 'Interface': 'USB 3.2', 'Form Factor': '2.5""', 'Max Sequential Read': 'Up to 1050 MBps', 'Warranty': '1 Year'}"
DS423,Synology DiskStation DS423 4-Bay Diskless NAS w/ Realtek RTD1619B 4-Core CPU & 2GB DDR4 RAM,Synology,City Center,https://citycenter.jo/synology-diskstation-ds423-4-bay-diskless-nas-w-realtek-rtd1619b-4-core-cpu-2gb-ddr4-ram,https://image.citycenter.jo/cache/catalog/002023/72023/ds423-1200x1200.jpg,399.0,,JOD,True,"Import and sync data scattered across PCs, Macs, phones, and external storage devices to implement well-organized file management for your business.
Browse, access, edit, and share files securely and conveniently via desktop, mobile, or web browser platforms. Use intuitive admin tools to track and set file permissions and control access to documents, files, and other data.
Save space on your devices by only synchronizing the files you need from your Synology system. Pin frequently accessed files for convenient offline accessibility.
Sync your private storage servers with public cloud services such as Google Drive, Dropbox, and Microsoft OneDrive. Retain local copies of your cloud data for centralized management and data ownership.
Build a private data cloud that syncs and shares files swiftly between multiple storage servers, letting everyone access the same data set at their convenience.
Powered by Synology DiskStation Manager (DSM), the DS423 utilizes Btrfs, a next-generation file system, to secure data against corruption and allows users to roll back any accidental or malicious changes with instantaneous snapshots.
Manage and organize photos efficiently, back up and secure your digital data, and safeguard your physical premises with the DS423.
Smart and secure photo management
Store and organize photos, albums, and other media with smart and intuitive features. Back up your memories with the mobile app, and leverage privacy-focused options to share media securely with friends, family, or colleagues.
- 30% faster photo indexing
Safeguard your digital world and back up all your documents, files, photos, and more with license-free backup solutions.
Safeguard mobile media such as photos and videos by automatically storing remote copies onto Synology Photos or Synology Drive.
Protect your data against ransomware attacks or accidental deletion with real-time or scheduled backups of computer folders with Synology Drive.
Secure your home or business with a powerful solution to monitor, archive, and analyze footage centrally.
Connect up to 30 IP cameras by selecting from a wide variety of over 8,300 validated models or ONVIF devices.*2
Monitor video streams in real-time via web browsers, desktop clients, or mobile apps to protect your premises 24/7. Set up alerts and triggers to get notified of suspicious activity.
Leverage Synology solutions to back up all data stored on your DS423 onto a secondary server, external storage device, or the cloud.
Back up your Synology device, including system settings, applications, and shared folders, save space with data deduplication, and store copies to multiple destinations.
Create point-in-time snapshots of shared folders and LUNs to protect your data. Snapshot Replication enables an RPO as low as 5 minutes and recovery within seconds.
1 - Status Indicator2 - LAN Indicators3 - USB 3.2 Gen 1 port4 - Drive Status Indicators5 - Fans6 - Power Port7 - 1GbE RJ-45 Ports8 - USB 3.2 Gen 1 Ports9 - Reset Button10 - Kensington Security Slot","{'USB Flash Drive', 'Computer Hardware', 'Internal / External HDDs', 'Memory Card', 'NAS ( Network Storage )', 'Hard Drive Enclosures', 'Gaming', 'SSD ( Solid State Drive )', 'SSDs ( Solid State Drive )', 'Storage', 'Blu-ray / DVD Drives'}","{'Name': 'nan', 'Company Name': 'nan', 'Email': 'nan', 'Phone': 'nan', 'nan': 'nan'}"
DS1823xs+,Synology DiskStation DS1823xs+ 8-Bay Diskless NAS w/ AMD Ryzen V1780B 4-Core CPU & 8GB DDR4 ECC RAM,Synology,City Center,https://citycenter.jo/synology-diskstation-ds1823xs-8-bay-diskless-nas-w-amd-ryzen-v1780b-4-core-cpu-8gb-ddr4-ecc-ram,https://image.citycenter.jo/cache/catalog/002023/72023/1823XS-1200x1200.jpg,1649.0,,JOD,True,"DS1823xs+ is a powerful 8-bay storage server that can easily be deployed anywhere to provide central data storage and sharing, endpoint and server backup, VM storage, surveillance management, and other business applications. It is perfect in settings where no dedicated server rack or data center is available. With over 3,100/2,600 MB/s sequential read/write performance, 144 TB of raw storage, and the option to further boost I/O speeds through SSD cache, DS1823xs+ provides powerful and flexible storage with license-free backup and disaster recovery capabilities.
DS1823xs+ packs a powerful punch, and is designed for users ranging from small and medium-sized businesses to creative studios and IT enthusiasts maintaining home labs. Built-in data management solutions and easy hardware expandability make it an excellent option for all scenarios requiring high-performance, dependable, and cost-efficient data storage.
Comprehensive web-based storage management includes remote and automatic drive replacement through Synology DiskStation Manager, cloud based system health and security monitoring with Active Insight, and a dedicated out-of-band (OOB) management port that allows remote reboot, reset, and troubleshooting, even when the system is turned off.
Storing, accessing, and sharing data is what Synology systems are built to do best. With comprehensive support for network file sharing protocols — like CIFS, AFP, NFS, FTP, and more — DiskStation allows the entire office to centralize files and collaborate on projects. Or synchronize files across multiple devices, platforms, or locations so remote teams can work together.
Ensure your business data stays safe in the event of a disaster by storing one or more copies of your data offsite. Flexible software smoothly integrates into various offsite backup plans, so you can back up to a local shared folder, an external device, another Synology NAS, an rsync server, or any major cloud service including Google Drive, Amazon Drive, Dropbox, and Microsoft Azure.
With support for VMware, Citrix, and Hyper-V, DS1821xs+ serves as a seamless storage solution for VM environments. Consolidate storage in one place and enjoy optimized performance with support for iSCSI, NFS, SSD caching, VMware vSphere 6, and VAAI. Virtual Machine Manager makes it easy to spin up VMs, including Windows, Linux, & DSM.
Turn any Synology NAS into an all-in-one surveillance solution for intelligent monitoring, management tools, and future-proof scalability and integration. Deploy, manage, and monitor video feeds through an intuitive desktop-like interface, while having the peace of mind knowing that all surveillance footage will be stored and managed on your own device.","{'USB Flash Drive', 'Computer Hardware', 'Internal / External HDDs', 'Memory Card', 'NAS ( Network Storage )', 'Hard Drive Enclosures', 'Gaming', 'SSD ( Solid State Drive )', 'SSDs ( Solid State Drive )', 'Storage', 'Blu-ray / DVD Drives'}","{'File sharing and syncing  Storing, accessing, and sharing data is what Synology systems are built to do best. With comprehensive support for network file sharing protocols — like CIFS, AFP, NFS, FTP, and more — DiskStation allows the entire office to centralize files and collaborate on projects. Or synchronize files across multiple devices, platforms, or locations so remote teams can work together.': 'Offsite data backup  Ensure your business data stays safe in the event of a disaster by storing one or more copies of your data offsite. Flexible software smoothly integrates into various offsite backup plans, so you can back up to a local shared folder, an external device, another Synology NAS, an rsync server, or any major cloud service including Google Drive, Amazon Drive, Dropbox, and Microsoft Azure.'}"
SEDC600M/1920G,"Kingston DC600M 1.92TB Enterprise-Class Enterprise-class For Data Center & Server 2.5"" SATA SSD",Kingston ,City Center,https://citycenter.jo/kingston-dc600m-1-92tb-enterprise-class-enterprise-class-for-data-center-server-2-5-sata-ssd,https://image.citycenter.jo/cache/catalog/002023/72023/1920DC-1200x1200.jpg,479.0,,JOD,True,"Kingston’s DC600M SSD is a fourth-generation data center SATA 3.0, 6Gbps SSD with 3D TLC NAND intended for “mixed use” workloads. The DC600M is suited for use in high-volume rack-mount servers and includes hardware-based on-board PLP. Via power loss capacitors, DC600M protects data against unexpected power failure to reduce the possibility of data loss and ensure that the drive will successfully re-initialise on the next power-up of the system. DC600M is designed to deliver latency and IOPS consistency for system integrators, hyperscale data centers and cloud service providers.
Capacities available from 480GB-7680GB1 to meet your data storage requirements.
Optimised to meet the high demands of server RAID applications with low latency and IO consistency as the key design criteria.
Power loss capacitors to protect user data against unexpected power loss and enhance performance.
Optimised performance predictability to meet service-level agreements (SLAs).","{'USB Flash Drive', 'Computer Hardware', 'Internal / External HDDs', 'Memory Card', 'NAS ( Network Storage )', 'Hard Drive Enclosures', 'Gaming', 'SSD ( Solid State Drive )', 'SSDs ( Solid State Drive )', 'Storage', 'Blu-ray / DVD Drives'}","{'Manufacturers Link': 'https://www.kingston.com/en/ssd/dc600m-data-center-solid-state-drive', 'Series': 'DC600M', 'Capacity': '1920 GB', 'Interface': 'SATA III', 'Form Factor': '2.5""', 'Max Sequential Read': 'Up to 560 MBps', 'Max Sequential Write': 'Up to 530 MBps', 'Warranty': '1 Years'}"
SEDC600M/960G,"Kingston DC600M 960GB Enterprise-Class Enterprise-class For Data Center & Server 2.5"" SATA SSD",Kingston ,City Center,https://citycenter.jo/kingston-dc600m-960gb-enterprise-class-enterprise-class-for-data-center-server-2-5-sata-ssd,https://image.citycenter.jo/cache/catalog/002023/72023/960DC6001-1200x1200.jpg,279.0,,JOD,True,"Kingston’s DC600M SSD is a fourth-generation data center SATA 3.0, 6Gbps SSD with 3D TLC NAND intended for “mixed use” workloads. The DC600M is suited for use in high-volume rack-mount servers and includes hardware-based on-board PLP. Via power loss capacitors, DC600M protects data against unexpected power failure to reduce the possibility of data loss and ensure that the drive will successfully re-initialise on the next power-up of the system. DC600M is designed to deliver latency and IOPS consistency for system integrators, hyperscale data centers and cloud service providers.
Capacities available from 480GB-7680GB1 to meet your data storage requirements.
Optimised to meet the high demands of server RAID applications with low latency and IO consistency as the key design criteria.
Power loss capacitors to protect user data against unexpected power loss and enhance performance.
Optimised performance predictability to meet service-level agreements (SLAs).","{'USB Flash Drive', 'Computer Hardware', 'Internal / External HDDs', 'Memory Card', 'NAS ( Network Storage )', 'Hard Drive Enclosures', 'Gaming', 'SSD ( Solid State Drive )', 'SSDs ( Solid State Drive )', 'Storage', 'Blu-ray / DVD Drives'}","{'Manufacturers Link': 'https://www.kingston.com/en/ssd/dc600m-data-center-solid-state-drive', 'Series': 'DC600M', 'Capacity': '960 GB', 'Interface': 'SATA III', 'Form Factor': '2.5""', 'Max Sequential Read': 'Up to 560 MBps', 'Max Sequential Write': 'Up to 530 MBps', 'Warranty': '1 Years'}"
DTKN/256GB,Kingston DataTraveler Kyson 256GB High Performance USB 3.2 Metal Flash Drive,Kingston ,City Center,https://citycenter.jo/kingston-datatraveler-kyson-256gb-high-performance-usb-3-2-metal-flash-drive,https://image.citycenter.jo/cache/catalog/0112022/256256-1200x1200.jpg,35.0,,JOD,True,"Up to 200MB/s Read and 60MB/s Write
The compact storage solution with stylish and durable metal casing","{'USB Flash Drive', 'Computer Hardware', 'Internal / External HDDs', 'Memory Card', 'NAS ( Network Storage )', 'Hard Drive Enclosures', 'Gaming', 'SSD ( Solid State Drive )', 'SSDs ( Solid State Drive )', 'Storage', 'Blu-ray / DVD Drives'}","{'Series': 'Kyson', 'Capacity': '256 GB', 'Interface': 'USB 3.2', 'Form Factor': 'USB FLASH', 'Warranty': '1 Year'}"
SXS2000/2000G,Kingston XS2000 2TB High Performance Pocket-Sized External SSD USB C,Kingston ,City Center,https://citycenter.jo/kingston-xs2000-2tb-high-performance-pocket-sized-external-ssd-usb-c,https://image.citycenter.jo/cache/catalog/92021/22TT-1200x1200.jpg,289.0,,JOD,True,"Small, lightweight form factor for easy, on-the-go storage.
Industry-leading read/write speeds of up to 2,000MB/s1.
Up to 2TB2 to support high-resolution images, 8K videos and large documents.","{'USB Flash Drive', 'Computer Hardware', 'Internal / External HDDs', 'Memory Card', 'NAS ( Network Storage )', 'Hard Drive Enclosures', 'Gaming', 'SSD ( Solid State Drive )', 'SSDs ( Solid State Drive )', 'Storage', 'Blu-ray / DVD Drives'}","{'Series': 'XS2000', 'Capacity': '2 TB', 'Interface': 'USB 3.2', 'Form Factor': '2.5""', 'Max Sequential Read': 'Up to 2000 MBps', 'Warranty': '1 Year'}"
SXS2000/1000G,Kingston XS2000 1TB High Performance Pocket-Sized External SSD USB C,Kingston ,City Center,https://citycenter.jo/kingston-xs2000-1tb-high-performance-pocket-sized-external-ssd-usb-c,https://image.citycenter.jo/cache/catalog/92021/11TT-1200x1200.jpg,169.0,,JOD,True,"Small, lightweight form factor for easy, on-the-go storage.
Industry-leading read/write speeds of up to 2,000MB/s1.
Up to 2TB2 to support high-resolution images, 8K videos and large documents.","{'USB Flash Drive', 'Computer Hardware', 'Internal / External HDDs', 'Memory Card', 'NAS ( Network Storage )', 'Hard Drive Enclosures', 'Gaming', 'SSD ( Solid State Drive )', 'SSDs ( Solid State Drive )', 'Storage', 'Blu-ray / DVD Drives'}","{'Series': 'XS2000', 'Capacity': '1 TB', 'Interface': 'USB 3.2', 'Form Factor': '2.5""', 'Max Sequential Read': 'Up to 2000 MBps', 'Warranty': '1 Year'}"
