product_code,product_name,brand,store,url,image_url,price,original_price,currency,in_stock,product_description,categories,specs
90225,"Ugreen V5.3 USB Bluetooth Adapter for PC Laptop, Plug and for Windows 11",Ugreen,Compu Jordan,https://compujordan.com/ugreen-v5-3-usb-bluetooth-adapter-for-pc-laptop-plug-and-for-windows-11-8-1,https://compujordan.com/image/cache/catalog/products/ACC/LAPTOP ACC/90225/61BVPi4AfEL._AC_SY550_-1200x1200.jpg,5.0,,JOD,True,"UGREEN V5.3 USB Bluetooth Adapter for PC Laptop, Plug and Play for Windows 11
The UGREEN V5.3 USB Bluetooth Adapter is an essential accessory for upgrading your PC or laptop with advanced Bluetooth capabilities. Specifically designed for seamless integration with Windows 11, this adapter ensures high-speed wireless connectivity and superior performance.
Key Features:
Latest Bluetooth 5.3 Technology: Enjoy faster data transmission rates, improved energy efficiency, and enhanced range with the latest Bluetooth 5.3 standard.
Plug and Play: Simply plug the adapter into any USB port on your PC or laptop, and it’s ready to go. No additional drivers or software installation is required for Windows 11.
Wide Compatibility: The adapter supports a wide range of Bluetooth-enabled devices, including headphones, speakers, mice, keyboards, printers, and more.
Enhanced Data Transfer: Experience up to 3 Mbps data transfer speeds, ensuring smooth audio streaming, fast file transfers, and reliable device connectivity.
Extended Range: With an extended range of up to 20 meters, you can stay connected even at a distance, providing more flexibility and convenience.
Compact Design: The sleek and compact design of the adapter makes it easy to carry around and use on the go without taking up much space.
Stable Connection: Advanced technology ensures a stable and reliable connection, reducing interference and signal drops.
Specifications:
Package Includes:
Upgrade your PC or laptop with the UGREEN V5.3 USB Bluetooth Adapter and enjoy the freedom of wireless connectivity with ease and efficiency. Whether you need to connect peripherals, transfer files, or stream audio, this adapter is the perfect solution for your Bluetooth needs.","{'Networking', 'Computer Hardware'}","{'Hardware interface': 'USB', 'Sku': '90225', 'Operating system': '8 . 1  Windows 11', 'Colour': 'Silver  Black', 'Compatible devices': 'Laptop  Mouse  Keyboard  Tablet  Smartphone', 'Data link protocol': 'Bluetooth  USB', 'Data transfer rate': '2 Megabits Per Second', 'Warranty': '1 Year', 'Weight': '0.14kg', 'Width X Depth X Height': '0.31in x 0.67in x 1.30in'}"
RE505X,TP-LINK RE505X AX1500 DUAL BAND WI-FI 6 RANGE EXTENDER,Tp-link ,Compu Jordan,https://compujordan.com/tp-link-re505x-ax1500-dual-band-wi-fi-6-range-extender,https://compujordan.com/image/cache/catalog/products/ACC/Network/TP-Link/RE505X/RE605X-02_normal_1620806204215x-1200x1200.jpg,40.0,75.0,JOD,True,"The TP-Link RE505X is a Wi-Fi range extender that supports the Wi-Fi 6 standard, also known as 802.11ax. Here are some key features and information about the TP-Link RE505X AX1500 Dual-Band Wi-Fi 6 Range Extender:
Wi-Fi 6 (802.11ax) Support: Wi-Fi 6 is the latest generation of Wi-Fi technology, offering faster speeds, better performance in crowded areas, and improved efficiency compared to previous Wi-Fi standards.
Dual-Band: The RE505X operates on both the 2.4GHz and 5GHz frequency bands, allowing you to choose the best band for your devices and network conditions.
AX1500: The ""AX1500"" designation in the product name indicates the maximum theoretical speed of the extender. The ""AX"" stands for Wi-Fi 6, and ""1500"" indicates a combined speed of up to 1500Mbps, with 1201Mbps on the 5GHz band and 300Mbps on the 2.4GHz band.
Range Extension: As a range extender, the RE505X is designed to expand the coverage of your existing Wi-Fi network. It helps eliminate dead zones and provides a stronger signal in areas where your main router's signal may be weak.
OneMesh Technology: TP-Link's OneMesh technology allows you to create a seamless mesh network when paired with compatible TP-Link routers. This can provide better coverage and roaming capabilities within your home.
Gigabit Ethernet Port: The extender typically comes with one Gigabit Ethernet port, which can be used to connect a wired device or act as an access point.
Easy Setup: TP-Link usually provides an easy-to-use web interface or a mobile app for setting up and managing the extender. You'll need to connect the extender to your existing Wi-Fi network, and the setup process typically involves a few steps.
WPA3 Encryption: The RE505X typically supports the latest WPA3 encryption standard, enhancing the security of your wireless network.
LED Signal Strength Indicator: Some TP-Link range extenders have LED lights that indicate the signal strength, helping you find the best location to place the extender for optimal coverage.
Compatibility: It's important to note that while the RE505X is compatible with Wi-Fi 6 routers, it can also extend the range of older Wi-Fi standards like 802.11ac and 802.11n.
The RE 505X connects wirelessly to your router and amplify the Wi-Fi 6 signal so you can stream your favourite series wherever you are.
Adaptive road selection
When traffic automatically selects the fastest route to the router, it will be as fast as it can be.
High speed mode
Use both wifi bands to get super fast connection - ideal for HD streaming and online gaming.
RE505X is more than just a wifi repeater.
Simply plug an Ethernet cable into the repeater port and the wired connection to a super-fast two-band wife signal.
Set and control your Wi-Fi network via the TP-Link Tether app (available for Android and iOS). It can control many devices, including routers and repeaters.","{'Networking', 'Computer Hardware'}","{'Button': 'WPS Button  Reset Button', 'Antenna': '2 External Antennas', 'Wireless Standards': 'IEEE 802.11a/n/ac/ax 5GHz  IEEE 802.11b/g/n 2.4GHz', 'Frequency': '2.4GHz and 5GHz', 'Reception Sensitivity': '5GHz:11a 6Mbps: -93dBm  11a 54Mbps: -75dBm11ac HT20 MCS0: -92dBm  11ac HT20 MCS8: -70dBm11ac HT40 MCS0: -90dBm  11ac HT40 MCS9: -66dBm11ac HT80 MCS0: -87dBm  11ac HT80 MCS9: -62dBm2.4GHz:11g 54Mbps: -77dBm  11n HT20 MCS7: -75dBm11n HT40 MCS7: -72dBm', 'Wireless Security': '64/128-bit WEP  WPA/WPA-PSK2 encryptions', 'Power Consumption': '10W', 'Working Modes': 'Range Extender/Access Point', 'Ports': '1 Gigabit Ethernet Port', 'Input Power': '100-240V~50/60Hz', 'Signal Rate': '300 Mbps at 2.4GHz  1200 Mbps at 5GHz', 'Wireless Functions': 'Enable/Disable Wireless Radio  Wireless Statistics', 'Transmission Power': 'CE: 2.4GHz ≤20dBm  5GHz ≤30dBm', 'Warranty': '1 Year', 'Width X Depth X Height': '2.90in x 1.80in x 4.90in'}"
TL-SG1024D,TP-Link TL-SG1024D 24-Port Gigabit Desktop/Rackmount Switch,Tp-link ,Compu Jordan,https://compujordan.com/tp-link-tl-sg1024d-24-port-gigabit-desktop-rackmount-switch,https://compujordan.com/image/cache/catalog/products/ACC/Network/TP-Link/TL-SG1024D/TL-SG1024D_UN_6.0_01_1499780147721p-1200x1200.jpg,59.0,,JOD,True,"TP-Link TL-SG1024D 24-port unmanaged Gigabit switch provides an easy way to migrate to Gigabit Ethernet. It is designed to either stand on a desk or be mounted on a stand, depending on the user's needs. Here is an overview of its features:
Key Features:
24 Gigabit ports: These ports are designed to accommodate high-speed connections for servers, workstations, and other devices. This means the switch can handle traffic for 24 devices running at gigabit speeds simultaneously.
Plug and Play: Being an unmanaged switch, there is no setup or configuration process required. Simply connect the Ethernet cables, turn on the switch and you're ready to go.
Auto MDI/MDIX: This eliminates the need for crossover cables. It makes connecting devices easier.
Energy Efficient: The TL-SG1024D features energy-saving technology that helps save energy by up to 20%. Automatically adjusts power consumption according to link status and cable length.
Rack-mounted design: While it can be placed on a desk or shelf, the Switch also comes with the hardware needed to mount it on a standard 19-inch rack.
Durable Steel Case: Provides durability and also helps in heat dissipation.
Non-blocking switching architecture: This means that the switch routes and filters packets at the maximum wire speed to achieve maximum throughput.
Support for jumbo frames: With a frame size of up to 10KB, it helps improve performance on large data transfers.
Green Technology: If an outlet is not used or the connected device is turned off, the switch reduces power to that outlet, saving energy.
Backed by a Warranty: TP-Link often offers warranties for its products, ensuring peace of mind for end users.
the use:
The TL-SG1024D is best for small businesses or home offices that require basic network functionality without the need to manage network traffic or prioritize data. It is an excellent solution to expand your network by adding more ports without much cost.
Limitations:
Being an unmanaged switch, you won't have features like VLAN support, Quality of Service (QoS), or advanced security settings that you might find in managed switches.
If you are considering purchasing or using the TP-Link TL-SG1024D, make sure it fits your specific needs. If you need more advanced features, you may want to consider managed switches or those with additional capabilities.
Featured with 24 10/100/1000Mbps ports, TL-SG1024D greatly expands your network capacity, enabling instant large files transferring. So, power users in the home, office, workgroup, or creative production environment can now move large, bandwidth-intensive files faster. Transfer graphics, CGI, CAD, or multimedia files across the network instantly.
The TL-SG1024D 24-Port Gigabit switch provides an easy way to make the transition to Gigabit Ethernet. All 24 ports support auto MDI/MDIX, no need to worry about the cable type, simply plug and play. Moreover, with the innovative energy-efficient technology, the TL-SG1024D can save up to 20%* of the power consumption, making it an eco-friendly solution for your business network.
You now have the choice to go green when upgrading to a gigabit network! This new generation TL-SG1024D 24-Port Gigabit Switch features the latest innovative energy-efficient technologies that can greatly expand your network capacity with much less power. It automatically adjusts power consumption according to the link status and cable length to limit the carbon footprint of your network.
The auto features of this gigabit switch make installation plug and play and hassle-free. No configuring is required. Auto MDI/MDIX eliminates the need for crossover cables. Auto-negotiation on each port senses the link speed of a network device (either 10, 100 Mbps or 1000 Mbps) and intelligently adjusts for compatibility and optimal performance.","{'Networking', 'Computer Hardware'}","{'Interface': '24 10/100/1000Mbps RJ45 Ports (Auto Negotiation/Auto MDI/MDIX)', 'Power Supply': '100-240VAC  50/60Hz', 'Fan Quantity': 'Fanless', 'Physical Security Lock': 'No', 'Max Power Consumption': '13.62W(220V/50Hz)', 'Max Heat Dissipation': '46.44BTU/h', 'Standards and Protocols': 'IEEE 802.3i  IEEE 802.3u  IEEE 802.3ab  IEEE 802.3x', 'Jumbo Frame': '10KB', 'Switching Capacity': '48Gbps', 'Transfer Method': 'Store-and-Forward', 'MAC Address Table': '8K', 'Network Media': '10BASE-T: UTP category 3  4  5 cable (maximum 100m)100BASE-TX/1000BASE-T: UTP category 5  5e or above cable (maximum 100m)', 'Power Consumption': 'Maximum: 13.1W (220V/50Hz)', 'Mounting': 'Rack Mountable', 'Packet Forwarding Rate': '35.7Mpps', 'Green Technology': 'Yes', 'Warranty': '1 Year', 'Width X Depth X Height': '11.60in x 7.10in x 1.70in'}"
TL-SG1008D,TP-Link TL-SG1008D 8-Port Gigabit Desktop Switch,Tp-link ,Compu Jordan,https://compujordan.com/tp-link-tl-sg1008d-8-port-gigabit-desktop-switch,https://compujordan.com/image/cache/catalog/products/ACC/Network/TP-Link/TL-SG1008D/TL-SG1008D(UN)8.0-01_1499930939948d-1200x1200.jpg,15.0,17.0,JOD,True,"TP-Link TL-SG1008D 8-Port Gigabit Desktop Switch. TP-Link is known for producing reliable networking products, and the TL-SG1008D is one of their entry-level switches intended for home or small office environments. Here are some key features and details about the switch:
Gigabit Speeds: The adapter supports speeds of up to 1000Mbps (1Gbps) on each of its eight ports, ensuring fast data transfer.
Plug and play: No configuration required. Simply connect your Ethernet cables, and the adapter will automatically negotiate the best connection speed for connected devices.
Energy Saving: The switch features energy saving technology which allows it to save energy. This technology automatically adjusts power consumption according to link status and cable length.
Compact Design: It is designed for desktop use, but can also be mounted on the wall. Its fanless design ensures quiet operation, making it ideal for noise-sensitive environments.
Reliability: TP-Link is known for its reliability and durability, so you can expect your switch to last a while with minimal issues.
LED Indicators: Each port has an LED indicator that shows its link status and activity.
Auto MDI/MDIX: Eliminates the need for crossover cables.
Non-blocking switching architecture: This ensures maximum throughput for all your connected devices.
If you're considering purchasing or setting up this switch, make sure you have high-quality Cat5e, Cat6, or Ethernet cables to take full advantage of gigabit speeds. Additionally, while the switch can handle gigabit speeds internally, your actual internet speed will depend on your service plan and the capabilities of your modem/router.
The TP-Link 8-Port Gigabit desktop switch TL-SG1008D provides you an easy way to make the transition to Gigabit Ethernet. Increase the speed of your network server and backbone connections, or make Gigabit to the desktop a reality. With the innovative energy-efficient technology, the TL-SG1008D can save power consumption, making it an eco-friendly solution for your home or office network.
Featured with 8 10/100/1000Mbps ports, TL-SG1008D greatly expands your network capacity, enabling instant large files transferring. So, power users in the home, office, workgroup, or creative production environment can now move large, bandwidth-intensive files faster. Transfer graphics, CGI, CAD, or multimedia files across the network instantly.
You now have the choice to go green when upgrading to a gigabit network! This new generation TL-SG1008D 8-Port Gigabit Desktop Switch features the latest innovative energy-efficient technologies that can greatly expand your network capacity with much less power. It automatically adjusts power consumption according to the link status and cable length to limit the carbon footprint of your network.
Power down Idle Ports
When a computer or network equipment is off, the corresponding port of a traditional switch will continue to consume considerable amounts of power. The TL-SG1008D can automatically detect the link status of each port and reduce the power consumption of ports that are idle.
Power Budget According to Cable Length
Ideally, shorter cable would use less power because of less power degradation over their length; this is not the case with most devices as they will use the same amount of power across the cable regardless of the length.
The auto features of this gigabit switch make installation plug and play and hassle-free. No configuring is required. Auto MDI/MDIX eliminate the need for crossover cables. Auto-negotiation on each port senses the link speed of a network device (either 10, 100, or 1000 Mbps) and intelligently adjusts for compatibility and optimal performance.
* Maximum power savings when compared to a TP-LINK conventional switch, the real saving rate may vary based on the usage condition.","{'Networking', 'Computer Hardware'}","{'Interface': '8 10/100/1000Mbps RJ45 PortsAUTO Negotiation/AUTO MDI/MDIX', 'Fan Quantity': 'Fanless', 'Physical Security Lock': 'No', 'External Power Supply': 'External Power Adapter(Output: 9VDC / 0.6A)', 'Max Power Consumption': '4.6W', 'Max Heat Dissipation': '15.8 BTU/h', 'Advanced Functions': 'Green Technology  saving power up to 80%802.3x Flow Control  Back Pressure', 'Standards and Protocols': 'IEEE 802.3i802.3u802.3ab802.3x', 'Jumbo Frame': '15 KB', 'Switching Capacity': '16 Gbps', 'Transfer Method': 'Store and Forward', 'MAC Address Table': '4K', 'Width X Depth X Height': '7.10in x 3.50in x 1.00in'}"
TL-SG1005D,TP-Link TL-SG1005D 5-Port Gigabit Desktop Switch,Tp-link ,Compu Jordan,https://compujordan.com/tp-link-tl-sg1005d-5-port-gigabit-desktop-switch,https://compujordan.com/image/cache/catalog/products/ACC/Network/TP-Link/TL-SG1005D/TL-SG1005D(UN)8.0-02_1499930813606t-1200x1200.jpg,12.0,13.0,JOD,True,,"{'Networking', 'Computer Hardware'}","{'Interface': '5 10/100/1000Mbps RJ45 PortsAuto Negotiation/Auto MDI/MDIX', 'Fan Quantity': 'Fanless', 'Physical Security Lock': 'No', 'External Power Supply': 'External Power Adapter(Output: 9VDC / 0.6A)', 'Max Power Consumption': '2.4W', 'Max Heat Dissipation': '8.2 BTU/h', 'Transmission Method': 'Store and Forward', 'Advanced Functions': 'Green Technology802.3x Flow ControlBack Pressure802.1p/DSCP QoS', 'Warranty': '1 Year', 'Width X Depth X Height': '5.50in x 3.50in x 0.90in'}"
M7000,TP-Link M7000 4G LTE Mobile Wi-Fi Router,Tp-link ,Compu Jordan,https://compujordan.com/tp-link-m7000-4g-lte-mobile-wi-fi-router,https://compujordan.com/image/cache/catalog/products/ACC/Network/TP-Link/M7000/M7000_EU_1.0_01_normal_1572599997220r-1200x1200.jpg,33.0,40.0,JOD,True,"TP-Link M7000 is a 4G LTE Mobile Wi-Fi router. It is designed to provide Internet access to devices on the go using 4G LTE networks. Below are some general features and specifications based on information available to that date:
4G LTE Support: With download speeds of up to 150Mbps and upload speeds of up to 50Mbps, it supports the bands needed to connect to most 4G LTE networks around the world.
BATTERY: Comes with a built-in rechargeable battery, often allowing for several hours of use on a single charge. This makes it suitable for travel, outdoor activities or places where there is no constant power supply.
Wi-Fi: The device usually supports Wi-Fi 802.11b/g/n with the ability to connect multiple devices simultaneously. This means you can share your 4G LTE connection with multiple devices such as your laptop, smartphone or tablet.
Ease of Use: Setting up and using the TP-Link M7000 is designed to be straightforward. There is usually a TP-Link mobile app that helps users manage and view data usage, battery life and connected devices, among other things.
Micro SD Card Slot: Some models have a Micro SD card slot that allows users to share files and media with connected devices.
Easy to carry: The device is small in size, which makes it easy to carry in a pocket or bag.
SIM card slot: To access the 4G LTE network, you'll need to insert an active SIM card from your cellular service provider.
LED Display: They often come with a display or indicator lights to show battery status, signal strength, and other basic information.
This compact device works seamlessly with an impressive range of wireless gadgets. The M7000 can easily share a 4G/3G connection with up to 10 wireless devices like tablets, laptops, and mobile phones at the same time.
With its powerful 2000mAh battery, the M7000 can provide up to 8 hours of wireless connectivity, making it the perfect companion for travel, business trips, outdoor activities, and more.
M7000 features a compact and user-friendly design, all you need is to insert a SIM card and press the power button. Your high-speed 4G hotspot will be operational within a half-minute.
With the tpMiFi App, you can easily access and manage the M7000 from your connected iOS/Android devices. The tpMiFi app allows you to establish data limits, control which devices can access your Wi-Fi and send messages.","{'Networking', 'Computer Hardware'}","{'Interface': '1 micro USB port for power supply1 SIM card slot', 'Button': 'Power Button  Reset Button', 'Power Supply': 'Internal 2000 mAh Rechargeable BatteryExternal 5V/1A', 'Network Type': '4G: FDD-LTE B1/B3/B5/B7/B8/B20(2100/1800/850/2600/900/800 MHz)TDD-LTE B38/B40/B41 (2600/2300/2500 MHz)3G: HSPA+/HSPA/UMTS: B1/B5/B8(2100/850/900 MHz', 'Data Rates': 'DL: 150 Mbps  UL: 50 Mbps', 'Antenna': 'Internal Antennas', 'LED Display': 'Wi-Fi status  Internet connection status  Battery status', 'Wireless Standards': 'IEEE 802.11b/g/n', 'Wireless Speeds': 'Up to 300 Mbps', 'Frequency': '2.4 GHz', 'Reception Sensitivity': '11b 11Mbps: -87.5dBm;11g 54Mbps: -74dBm;11n HT20 MCS7: -70dBm;11n HT40 MCS7: -68dBm;', 'Transmit Power': '<20dBm', 'Wireless Security': 'Support WPA-PSK/WPA2-PSK  Wireless MAC Filtering  Enable/Disable SSID Broadcast', 'DHCP': 'Server  Client  DHCP Client List', 'Width X Depth X Height': '3.70in x 2.20in x 0.80in'}"
UB400,TP-Link UB400 Bluetooth 4.0 Nano USB Adapter,Tp-link ,Compu Jordan,https://compujordan.com/tp-link-ub400-bluetooth-4-0-nano-usb-adapter,https://compujordan.com/image/cache/catalog/products/ACC/Network/TP-Link/UB400/tp-link_ub400_bluetooth_1-1200x1200.jpg,6.0,10.0,JOD,True,"With a transmission distance of up to 65 ft, you can enjoy music, print documents, and so much more from your Bluetooth-enabled devices without hovering around your computer.*
UB400 makes Non-Bluetooth PCs and Laptops Bluetooth-capable. Simply plug in the UB400 to wirelessly connect Bluetooth-enabled headsets, game controllers, keyboards, and more.
Featuring EDR and A2DP technology, UB400 enhances your wireless experience by giving you faster speeds up to 3 Mbps for data transfer and better sounds to ensure high-quality audio when streaming your favorite music via a Bluetooth device.","{'Networking', 'Computer Hardware'}",{}
TL-MR100,TP-Link TL-mr100 300 Mbps Wireless N 4G LTE Router,Tp-link ,Compu Jordan,https://compujordan.com/tp-link-tl-mr100-300-mbps-wireless-n-4g-lte-router,https://compujordan.com/image/cache/catalog/products/ACC/Network/TP-Link/TL-MR100/tp-link_tl-mr100_1-1200x1200.jpg,35.0,,JOD,True,,"{'Networking', 'Computer Hardware'}","{'No Configuration Needed Simply Plug and Play!  With an integrated 4G LTE modem and a built-in SIM card slot': 'Robust ParentalControl  You may block problematic websites, set browsing time limits, see which websites your children are seeing, or just halt the internet.'}"
Archer AX23,TP-Link Archer AX23 AX1800 Dual Band Gigabit Wi-Fi 6 Router,Tp-link ,Compu Jordan,https://compujordan.com/tp-link-archer-ax23-ax1800-dual-band-gigabit-wi-fi-6-router,https://compujordan.com/image/cache/catalog/products/ACC/Network/TP-Link/Ax1800 archer ax23/tp-link_archer_ax23_1-1200x1200.jpg,40.0,49.0,JOD,True,"WiFi 6 brings new levels of speed, performance, and capacity to your home. It controls all of your data and gadgets in ways that were never previously conceivable. Discover what the new WiFi age can do for you.
With up to 1.8 Gbps of speed and a strong CPU, you can enjoy buffer-free 4K/HD streaming and gaming even with all of your smart home, mobile, and other electronic devices connected to your network.
The Archer AX21 uses groundbreaking OFDMA and MU-MIMO to send data to numerous devices at the same time, allowing the entire family to connect more without slowing down.
You can set up your Archer AX21 in minutes, whether you choose the simple Tether App or the robust online interface.
Beamforming and four antennas work together to boost WiFi and direct signal intensity to your devices for more dependable coverage.
The most recent WiFi security to protect your devices and network.
All WiFi protocols, devices, and Internet Service Providers are supported.","{'Networking', 'Computer Hardware'}","{'Button': 'WPS/Wi-Fi Button  Power On/Off Button  Reset Button', 'Wireless Standards': 'Wi-Fi 6  IEEE 802.11ax/ac/n/a 5 GHz  IEEE 802.11ax/n/b/g 2.4 GHz', 'Wireless Security': 'SPI Firewall  Access Control  IP & MAC Binding  Application Layer Gateway', 'DHCP': 'Address Reservation  DHCP Client List  Server', 'Guest Network': '1× 5 GHz Guest Network  1× 2.4 GHz Guest Network', 'Working Modes': 'Router Mode  Access Point Mode', 'Range': '2-3 Bedroom Houses  4× Fixed High-Performance Antennas  Multiple antennas form a signal-boosting array to cover more directions and large areas  Beamforming  Concentrates wireless signal strength towards clients to expand WiFi range', 'WiFi Speeds': 'AX1800  5 GHz: 1201 Mbps (802.11ax)  2.4 GHz: 574 Mbps (802.11ax)', 'WiFi Capacity': 'High  Dual-Band  Allocate devices to different bands for optimal performance  Airtime Fairness  Improves network efficiency by limiting excessive occupation  4 Streams  Connect your devices to more bandwidth', 'Ethernet Ports': '1× Gigabit WAN Port  4× Gigabit LAN Ports', 'Protocol': 'IPv4  IPv6', 'WAN Type': 'Dynamic IP  Static IP  PPPoE  PPTP  L2TP', 'Quality of Service': 'QoS by Device', 'Management': 'Tether App  Webpage', 'VPN Server': 'OpenVPN  PPTP', 'Warranty': '1 Year'}"
Archer AX53,TP-Link Archer AX53 AX3000 Dual Band Gigabit Wi-Fi 6 Router,Tp-link ,Compu Jordan,https://compujordan.com/tp-link-archer-ax53-ax3000-dual-band-gigabit-wi-fi-6-router,https://compujordan.com/image/cache/catalog/products/ACC/Network/TP-Link/Ax3000 archer ax53/TP-Link Archer AX53-1200x1200.jpg,49.0,,JOD,True,"Clients must support 802.11ax (Wi-Fi 6) and its features such as OFDMA, HE160, and TWT in order to use it. Due to regulatory constraints, the 160 MHz bandwidth in the 5 GHz range may be inaccessible in some regions/countries.
Wi-Fi 6 (802.11ax) might be the most important leap in Wi-Fi evolution, providing a large increase in speed and total capacity. With more AX clients becoming available, mainstream use of Wi-Fi 6 is becoming closer.
Archer AX53 offers Gigabit speeds of up to 3 Gbps with 160 MHz bandwidth and 1024-QAM. Take advantage of quicker streaming and gaming than ever before. This full-featured Gigabit Wi-Fi 6 router, powered by a fast dual-core CPU, enabling many bandwidth-intensive operations to perform seamlessly at the same time.
Four high-gain external antennas and Beamforming technology work together to provide robust, dependable Wi-Fi coverage across your house.
WPA3, the most recent Wi-Fi security standard, adds additional features to increase cybersecurity in personal networks. More strong encryption in Wi-Fi password security and improved protection against brute-force attacks work together to protect your home Wi-Fi.","{'Networking', 'Computer Hardware'}","{'Button': 'Wi-Fi/WPS Button  Power On/Off Button  Reset Button', 'Wireless Standards': 'Wi-Fi 6  IEEE 802.11ax/ac/n/a 5 GHz  IEEE 802.11ax/n/b/g 2.4 GHz', 'Wireless Security': 'SPI Firewall  Access Control  IP & MAC Binding  Application Layer Gateway  HomeShield Security  Real-Time IoT Protection  Malicious Site Blocker  Intrusion Prevention System  DDoS Attack Prevention  Home Network Scanner', 'DHCP': 'Address Reservation  DHCP Client List  Server', 'Guest Network': '1× 5 GHz Guest Network  1× 2.4 GHz Guest Network', 'Working Modes': 'Router Mode  Access Point Mode', 'Range': '2-3 Bedroom Houses  4× Fixed High-Performance Antennas  Multiple antennas form a signal-boosting array to cover more directions and large areas  Beamforming  Concentrates wireless signal strength towards clients to expand WiFi range  High-Power FEM  Improves transmission power to strengthen signal coverage', 'WiFi Speeds': 'AX3000  5 GHz: 2402 Mbps (802.11ax  HE160)  2.4 GHz: 574 Mbps (802.11ax)', 'WiFi Capacity': 'High  Dual-Band  Allocate devices to different bands for optimal performance  OFDMA  Simultaneously communicates with multiple Wi-Fi 6 clients  Airtime Fairness  Improves network efficiency by limiting excessive occupation  DFS  Access an extra band to reduce congestion  4 Streams  Connect your devices to more bandwidth', 'Ethernet Ports': '1× Gigabit WAN Port  4× Gigabit LAN Ports', 'Protocol': 'IPv4  IPv6', 'WAN Type': 'Dynamic IP  Static IP  PPPoE  PPTP  L2TP', 'Quality of Service': 'QoS by Device', 'Management': 'Tether App  Webpage', 'VPN Server': 'OpenVPN  PPTP VPN', 'Warranty': '1 Year'}"
MR600,TP-Link Archer MR600 4G+ Cat6 AC1200 Wireless Dual Band Gigabit Router,Tp-link ,Compu Jordan,https://compujordan.com/tp-link-archer-mr600-4g-cat6-ac1200-wireless-dual-band-gigabit-router,https://compujordan.com/image/cache/catalog/products/ACC/Network/TP-Link/AC1200 Archer MR600/TP-Link Archer MR600-1200x1200.jpg,79.0,109.0,JOD,True,"-
Supports the 4G+ Cat6, which used Carrier Aggregation technology to boost the data speeds of up to 300 Mbps. Plug your SIM card and enjoy HD movies without interruption, downloading files in seconds, and smooth online gaming.
MU-MIMO technology has multiple devices connect to the Internet at the same time, reducing waiting time, increasing WiFi throughput for every device and boosting the efficiency of each data stream. With MU-MIMO supported, Archer MR600 provides users with faster network, less interference and lower latency.
Co-work with TP-Link OneMesh products, to provide a more flexible and cost-effective Mesh network with a single Wi-Fi name for seamless whole-home coverage. *OneMesh Range Extender or Powerline Adapter sold separately.
Fully gigabit Ethernet ports provide warp speeds and reliable connections for high-intensive wired devices such as your smart TV, game console, NAS, and more.
Easily share a 3G/4G connection with up to 64 wireless devices, such as phones, tablets, and laptops, at the same time. 4 LAN ports stand ready to provide internet for wired devices like desktop computers.
Set up the Archer MR600 in minutes thanks to its intuitive web interface and the powerful Tether app. Tether also lets you manage its network settings from any Android or iOS device, including parental controls and access control.","{'Networking', 'Computer Hardware'}","{'Interface': '1 × 10/100/1000 Mbps LAN/WAN Port  3 × 10/100/1000 Mbps LAN Ports  1 × Micro SIM Card Slot', 'Button': 'WPS Button  Reset Button  WiFi On/Off Button  Power On/Off Button', 'Power Supply': 'Power Adapter: Input Power 100-240v~50/60 Hz 0.6A  Output parameter 12VDC 1.5A', 'Network Type': '4G: FDD-LTE: B1/B3/B5/B7/B8/B20/B28 (2100/1800/850/2600/900/800/700 MHz)  TDD-LTE: B38/B40/B41 (2600/2300/2500 MHz)*  3G: DC-HSPA+/HSPA/UMTS: B1/B5/B8 (2100/850/900 MHz)  *The B41 frequency of this product supports 2555-2655MHz  Carrier Aggregation:  B1+ B5/B7/B8/B20  B3+B3/B5/B7/B8/B20/B28/B38/B40  B5+B5/B7/B40  B7+B7/B8/B20/B28  B28+B40  B38+B38  B40+B40  B41+B41', 'Antenna': '2 × Detachable 4G LTE Antennas', 'Wireless Standards': 'IEEE 802.11a/n/ac 5 GHz  IEEE 802.11b/g/n 2.4 GHz', 'Frequency': '2.4 GHz and 5 GHz', 'Reception Sensitivity': '5 GHz: 11a 54M: -74 dBm  11ac HT20: -66 dBm  11ac HT40: -63 dBm  11ac HT80 : -59 dBm  11n HT20: -73 dBm  11n HT40: -70 dBm  2.4 GHz: 11g 54M: -74 dBm  11n HT20: -72 dBm  11n HT40: -69 dBm', 'Transmit Power': '< 20 dBm (2.4 GHz)  < 23 dBm (5 GHz)', 'Wireless Security': '64/128-bit WEP  WPA/WPA2  WPA-PSK/WPA2-PSK encryptions', 'DHCP': 'Server  DHCP Client List  Address Reservation', 'Wireless Functions': 'Enable/Disable Wireless Radio  Wireless Schedule  WMM  Wireless  Statistics', 'Protocol': 'IPv4  IPv6', 'WAN Type': 'Dynamic IP/Static IP/PPPoE/PPTP(Dual Access)/L2TP(Dual Access)', 'WAN Failover': 'Yes', 'Quality of Service': 'Prioritizes network traffic by device or application', 'Management': 'TP-Link Cloud  Local Management  Remote Management', 'Warranty': '1 Year'}"
WS7001,HUAWEI AX2 WIFI 6 AX1500 Wireless Dual Band Router HarmonyOS Mesh+ Gigabit Ethernet,HUAWEI,Compu Jordan,https://compujordan.com/huawei-ax2-wifi-6-ax1500-wireless-dual-band-router-harmonyos-mesh-gigabit-ethernet,https://compujordan.com/image/cache/catalog/products/ACC/Network/Huawei/Ax2 WA7001/HUAWEI_AX2_1-1200x1200.jpg,35.0,,JOD,True,,"{'Networking', 'Computer Hardware'}",{}
